ID,Name_x,status,cantidad de hablantes,ISO_codes_x,country,IDH,coordinates,Population,Name_y,Macroarea,Latitude,Longitude,ISO639P3code,Family,Subfamily,Genus,GenusIcon,ISO_codes_y,Country_ID,100A,101A,102A,103A,104A,105A,106A,107A,108A,108B,109A,109B,10A,10B,110A,111A,112A,113A,114A,115A,116A,117A,118A,119A,11A,120A,121A,122A,123A,124A,125A,126A,127A,128A,129A,12A,130A,130B,131A,132A,133A,134A,135A,136A,136B,137A,137B,138A,139A,13A,140A,141A,142A,143A,143B,143C,143D,143E,143F,143G,144A,144B,144C,144D,144E,144F,144G,144H,144I,144J,144K,144L,144M,144N,144O,144P,144Q,144R,144S,144T,144U,144V,144W,144X,144Y,14A,15A,16A,17A,18A,19A,1A,20A,21A,21B,22A,23A,24A,25A,25B,26A,27A,28A,29A,2A,30A,31A,32A,33A,34A,35A,36A,37A,38A,39A,39B,3A,40A,41A,42A,43A,44A,45A,46A,47A,48A,49A,4A,50A,51A,52A,53A,54A,55A,56A,57A,58A,58B,59A,5A,60A,61A,62A,63A,64A,65A,66A,67A,68A,69A,6A,70A,71A,72A,73A,74A,75A,76A,77A,78A,79A,79B,7A,80A,81A,81B,82A,83A,84A,85A,86A,87A,88A,89A,8A,90A,90B,90C,90D,90E,90F,90G,91A,92A,93A,94A,95A,96A,97A,98A,99A,9A
mdk,Mandinka,0,1350000,mnk,The Gambia,0.46,Point(-15.5 13.5),2100568,Mandinka,Africa,13.0,-15.666666666700001,mnk,Mande,,Western Mande,f009900,mnk,ML SN GN,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mdk,Mandinka,0,1350000,mnk,Guinea,0.45899999999999996,Point(-11.0 10.0),12717176,Mandinka,Africa,13.0,-15.666666666700001,mnk,Mande,,Western Mande,f009900,mnk,ML SN GN,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mdk,Mandinka,0,1350000,mnk,Guinea-Bissau,0.455,Point(-15.0 12.0),1861283,Mandinka,Africa,13.0,-15.666666666700001,mnk,Mande,,Western Mande,f009900,mnk,ML SN GN,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mdk,Mandinka,0,1350000,mnk,Ivory Coast,0.49200000000000005,Point(-6.0 8.0),24294750,Mandinka,Africa,13.0,-15.666666666700001,mnk,Mande,,Western Mande,f009900,mnk,ML SN GN,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mdk,Mandinka,0,1350000,mnk,Liberia,0.435,Point(-9.75 6.533333),4731906,Mandinka,Africa,13.0,-15.666666666700001,mnk,Mande,,Western Mande,f009900,mnk,ML SN GN,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mdk,Mandinka,0,1350000,mnk,Senegal,0.505,Point(-14.283333 14.366667),15850567,Mandinka,Africa,13.0,-15.666666666700001,mnk,Mande,,Western Mande,f009900,mnk,ML SN GN,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mdk,Mandinka,0,1350000,mnk,Sierra Leone,0.419,Point(-12.1 8.5),7557212,Mandinka,Africa,13.0,-15.666666666700001,mnk,Mande,,Western Mande,f009900,mnk,ML SN GN,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mkg,Mandinka,0,1350000,mnk,Chad,0.40399999999999997,Point(19.4 15.466667),15477751,Mandinka (Gambian),Africa,13.416666666700001,-16.0,mnk,Mande,,Western Mande,f009900,mnk,GM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,4.0,4.0,6.0,2.0,,,,,,,,,,2.0,,,,4.0,1.0,8.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,5.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,2.0,1.0,1.0,,2.0,,,
mkg,Mandinka,0,1350000,mnk,Mali,0.42700000000000005,Point(-4.0 17.0),18541980,Mandinka (Gambian),Africa,13.416666666700001,-16.0,mnk,Mande,,Western Mande,f009900,mnk,GM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,4.0,4.0,6.0,2.0,,,,,,,,,,2.0,,,,4.0,1.0,8.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,5.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,2.0,1.0,1.0,,2.0,,,
mkg,Mandinka,0,1350000,mnk,Burkina Faso,0.423,Point(-2.066667 12.266667),19193382,Mandinka (Gambian),Africa,13.416666666700001,-16.0,mnk,Mande,,Western Mande,f009900,mnk,GM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,4.0,4.0,6.0,2.0,,,,,,,,,,2.0,,,,4.0,1.0,8.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,5.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,2.0,1.0,1.0,,2.0,,,
mkg,Mandinka,0,1350000,mnk,The Gambia,0.46,Point(-15.5 13.5),2100568,Mandinka (Gambian),Africa,13.416666666700001,-16.0,mnk,Mande,,Western Mande,f009900,mnk,GM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,4.0,4.0,6.0,2.0,,,,,,,,,,2.0,,,,4.0,1.0,8.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,5.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,2.0,1.0,1.0,,2.0,,,
mkg,Mandinka,0,1350000,mnk,Guinea,0.45899999999999996,Point(-11.0 10.0),12717176,Mandinka (Gambian),Africa,13.416666666700001,-16.0,mnk,Mande,,Western Mande,f009900,mnk,GM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,4.0,4.0,6.0,2.0,,,,,,,,,,2.0,,,,4.0,1.0,8.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,5.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,2.0,1.0,1.0,,2.0,,,
mkg,Mandinka,0,1350000,mnk,Guinea-Bissau,0.455,Point(-15.0 12.0),1861283,Mandinka (Gambian),Africa,13.416666666700001,-16.0,mnk,Mande,,Western Mande,f009900,mnk,GM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,4.0,4.0,6.0,2.0,,,,,,,,,,2.0,,,,4.0,1.0,8.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,5.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,2.0,1.0,1.0,,2.0,,,
mkg,Mandinka,0,1350000,mnk,Ivory Coast,0.49200000000000005,Point(-6.0 8.0),24294750,Mandinka (Gambian),Africa,13.416666666700001,-16.0,mnk,Mande,,Western Mande,f009900,mnk,GM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,4.0,4.0,6.0,2.0,,,,,,,,,,2.0,,,,4.0,1.0,8.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,5.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,2.0,1.0,1.0,,2.0,,,
mkg,Mandinka,0,1350000,mnk,Liberia,0.435,Point(-9.75 6.533333),4731906,Mandinka (Gambian),Africa,13.416666666700001,-16.0,mnk,Mande,,Western Mande,f009900,mnk,GM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,4.0,4.0,6.0,2.0,,,,,,,,,,2.0,,,,4.0,1.0,8.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,5.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,2.0,1.0,1.0,,2.0,,,
mkg,Mandinka,0,1350000,mnk,Senegal,0.505,Point(-14.283333 14.366667),15850567,Mandinka (Gambian),Africa,13.416666666700001,-16.0,mnk,Mande,,Western Mande,f009900,mnk,GM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,4.0,4.0,6.0,2.0,,,,,,,,,,2.0,,,,4.0,1.0,8.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,5.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,2.0,1.0,1.0,,2.0,,,
mkg,Mandinka,0,1350000,mnk,Sierra Leone,0.419,Point(-12.1 8.5),7557212,Mandinka (Gambian),Africa,13.416666666700001,-16.0,mnk,Mande,,Western Mande,f009900,mnk,GM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,4.0,4.0,6.0,2.0,,,,,,,,,,2.0,,,,4.0,1.0,8.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,5.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,2.0,1.0,1.0,,2.0,,,
abb,Chadian Arabic,0,1100000,shu,Chad,0.40399999999999997,Point(19.4 15.466667),15477751,Arabic (Chadian),Africa,13.833333333299999,20.8333333333,shu,Afro-Asiatic,,Semitic,cdd0000,shu,TD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abb,Chadian Arabic,0,1100000,shu,Central African Republic,0.36700000000000005,Point(20.9 6.7),4659080,Arabic (Chadian),Africa,13.833333333299999,20.8333333333,shu,Afro-Asiatic,,Semitic,cdd0000,shu,TD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abb,Chadian Arabic,0,1100000,shu,South Sudan,0.38799999999999996,Point(30.0 7.0),12575714,Arabic (Chadian),Africa,13.833333333299999,20.8333333333,shu,Afro-Asiatic,,Semitic,cdd0000,shu,TD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abb,Chadian Arabic,0,1100000,shu,Cameroon,0.556,Point(12.0 7.0),24053727,Arabic (Chadian),Africa,13.833333333299999,20.8333333333,shu,Afro-Asiatic,,Semitic,cdd0000,shu,TD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abb,Chadian Arabic,0,1100000,shu,Niger,0.354,Point(10.0 17.0),21477348,Arabic (Chadian),Africa,13.833333333299999,20.8333333333,shu,Afro-Asiatic,,Semitic,cdd0000,shu,TD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abb,Chadian Arabic,0,1100000,shu,Nigeria,0.532,Point(8.0 9.0),190886311,Arabic (Chadian),Africa,13.833333333299999,20.8333333333,shu,Afro-Asiatic,,Semitic,cdd0000,shu,TD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abb,Chadian Arabic,0,1100000,shu,Sudan,0.502,Point(32.0 15.0),40533330,Arabic (Chadian),Africa,13.833333333299999,20.8333333333,shu,Afro-Asiatic,,Semitic,cdd0000,shu,TD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ho,Ho,0,1500000,hoc,India,0.64,Point(83.0 22.8),1326093247,Ho,Eurasia,22.0,86.0,hoc,Austro-Asiatic,,Munda,sffff00,hoc,IN,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,3.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,2.0,1.0,,,,,,,2.0,,2.0,1.0,1.0,1.0,,,
khs,Khasi,0,843000,kha,India,0.64,Point(83.0 22.8),1326093247,Khasi,Eurasia,25.5,92.0,kha,Austro-Asiatic,Mon-Khmer,Khasian,t009900,kha,IN,2.0,1.0,2.0,2.0,1.0,1.0,,2.0,3.0,4.0,8.0,5.0,2.0,,,2.0,4.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,,,,,3.0,1.0,1.0,1.0,,3.0,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,1.0,4.0,4.0,2.0,3.0,,2.0,,,,4.0,1.0,7.0,4.0,,,,,,,,,,,,,,,7.0,8.0,1.0,,1.0,1.0,3.0,2.0,1.0,1.0,3.0,,,,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,7.0,,7.0,,5.0,5.0,3.0,,3.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,9.0,2.0,6.0,,,,4.0,2.0,1.0,1.0,4.0,,,,2.0,1.0,,,,,5.0,1.0,,,,,2.0,3.0,3.0,1.0,1.0,4.0,5.0,1.0,1.0,2.0,,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,,1.0,,,,,2.0,,2.0,1.0,4.0,4.0,4.0,2.0,2.0,1.0
khs,Khasi,0,865000,kha,India,0.64,Point(83.0 22.8),1326093247,Khasi,Eurasia,25.5,92.0,kha,Austro-Asiatic,Mon-Khmer,Khasian,t009900,kha,IN,2.0,1.0,2.0,2.0,1.0,1.0,,2.0,3.0,4.0,8.0,5.0,2.0,,,2.0,4.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,,,,,3.0,1.0,1.0,1.0,,3.0,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,1.0,4.0,4.0,2.0,3.0,,2.0,,,,4.0,1.0,7.0,4.0,,,,,,,,,,,,,,,7.0,8.0,1.0,,1.0,1.0,3.0,2.0,1.0,1.0,3.0,,,,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,7.0,,7.0,,5.0,5.0,3.0,,3.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,9.0,2.0,6.0,,,,4.0,2.0,1.0,1.0,4.0,,,,2.0,1.0,,,,,5.0,1.0,,,,,2.0,3.0,3.0,1.0,1.0,4.0,5.0,1.0,1.0,2.0,,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,,1.0,,,,,2.0,,2.0,1.0,4.0,4.0,4.0,2.0,2.0,1.0
khs,Khasi,0,843000,kha,Bangladesh,0.632,Point(89.866667 24.016667),165775000,Khasi,Eurasia,25.5,92.0,kha,Austro-Asiatic,Mon-Khmer,Khasian,t009900,kha,IN,2.0,1.0,2.0,2.0,1.0,1.0,,2.0,3.0,4.0,8.0,5.0,2.0,,,2.0,4.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,,,,,3.0,1.0,1.0,1.0,,3.0,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,1.0,4.0,4.0,2.0,3.0,,2.0,,,,4.0,1.0,7.0,4.0,,,,,,,,,,,,,,,7.0,8.0,1.0,,1.0,1.0,3.0,2.0,1.0,1.0,3.0,,,,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,7.0,,7.0,,5.0,5.0,3.0,,3.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,9.0,2.0,6.0,,,,4.0,2.0,1.0,1.0,4.0,,,,2.0,1.0,,,,,5.0,1.0,,,,,2.0,3.0,3.0,1.0,1.0,4.0,5.0,1.0,1.0,2.0,,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,,1.0,,,,,2.0,,2.0,1.0,4.0,4.0,4.0,2.0,2.0,1.0
khs,Khasi,0,865000,kha,Bangladesh,0.632,Point(89.866667 24.016667),165775000,Khasi,Eurasia,25.5,92.0,kha,Austro-Asiatic,Mon-Khmer,Khasian,t009900,kha,IN,2.0,1.0,2.0,2.0,1.0,1.0,,2.0,3.0,4.0,8.0,5.0,2.0,,,2.0,4.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,,,,,3.0,1.0,1.0,1.0,,3.0,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,1.0,4.0,4.0,2.0,3.0,,2.0,,,,4.0,1.0,7.0,4.0,,,,,,,,,,,,,,,7.0,8.0,1.0,,1.0,1.0,3.0,2.0,1.0,1.0,3.0,,,,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,7.0,,7.0,,5.0,5.0,3.0,,3.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,9.0,2.0,6.0,,,,4.0,2.0,1.0,1.0,4.0,,,,2.0,1.0,,,,,5.0,1.0,,,,,2.0,3.0,3.0,1.0,1.0,4.0,5.0,1.0,1.0,2.0,,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,,1.0,,,,,2.0,,2.0,1.0,4.0,4.0,4.0,2.0,2.0,1.0
mei,Meitei,0,1470000,mni,India,0.64,Point(83.0 22.8),1326093247,Meithei,Eurasia,24.75,94.0,mni,Sino-Tibetan,Tibeto-Burman,Kuki-Chin,fff6600,mni,IN,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,3.0,4.0,2.0,,,2.0,1.0,3.0,5.0,,1.0,2.0,1.0,1.0,1.0,1.0,,4.0,4.0,1.0,3.0,3.0,3.0,1.0,,2.0,,,2.0,,,,,1.0,1.0,1.0,1.0,,,2.0,,,3.0,4.0,,,,4.0,2.0,4.0,20.0,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,,,8.0,2.0,2.0,2.0,3.0,,3.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,1.0,2.0,6.0,2.0,2.0,6.0,2.0,5.0,2.0,,2.0,1.0,2.0,1.0,1.0,2.0,4.0,,8.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,4.0,4.0,1.0,1.0,,1.0,3.0,3.0,2.0,4.0,5.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,,,,,,,2.0,2.0,5.0,1.0,1.0,5.0,2.0,2.0,1.0
mei,Meitei,0,1470000,mni,Myanmar,0.578,Point(96.0 22.0),53370609,Meithei,Eurasia,24.75,94.0,mni,Sino-Tibetan,Tibeto-Burman,Kuki-Chin,fff6600,mni,IN,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,3.0,4.0,2.0,,,2.0,1.0,3.0,5.0,,1.0,2.0,1.0,1.0,1.0,1.0,,4.0,4.0,1.0,3.0,3.0,3.0,1.0,,2.0,,,2.0,,,,,1.0,1.0,1.0,1.0,,,2.0,,,3.0,4.0,,,,4.0,2.0,4.0,20.0,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,,,8.0,2.0,2.0,2.0,3.0,,3.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,1.0,2.0,6.0,2.0,2.0,6.0,2.0,5.0,2.0,,2.0,1.0,2.0,1.0,1.0,2.0,4.0,,8.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,4.0,4.0,1.0,1.0,,1.0,3.0,3.0,2.0,4.0,5.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,,,,,,,2.0,2.0,5.0,1.0,1.0,5.0,2.0,2.0,1.0
mei,Meitei,0,1470000,mni,Bangladesh,0.632,Point(89.866667 24.016667),165775000,Meithei,Eurasia,24.75,94.0,mni,Sino-Tibetan,Tibeto-Burman,Kuki-Chin,fff6600,mni,IN,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,3.0,4.0,2.0,,,2.0,1.0,3.0,5.0,,1.0,2.0,1.0,1.0,1.0,1.0,,4.0,4.0,1.0,3.0,3.0,3.0,1.0,,2.0,,,2.0,,,,,1.0,1.0,1.0,1.0,,,2.0,,,3.0,4.0,,,,4.0,2.0,4.0,20.0,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,,,8.0,2.0,2.0,2.0,3.0,,3.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,1.0,2.0,6.0,2.0,2.0,6.0,2.0,5.0,2.0,,2.0,1.0,2.0,1.0,1.0,2.0,4.0,,8.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,4.0,4.0,1.0,1.0,,1.0,3.0,3.0,2.0,4.0,5.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,,,,,,,2.0,2.0,5.0,1.0,1.0,5.0,2.0,2.0,1.0
